index,adjusted,underlying
2016-08-10,138.56,133.58
2016-08-11,138.5,133.52
2016-08-12,138.5,133.47
2016-08-16,138.52,133.6
2016-08-17,138.09,133.16
2016-08-18,138.29,133.33
2016-08-19,138.12,133.26
2016-08-22,138.03,133.09
2016-08-23,138.23,133.25
2016-08-24,138.31,133.25
2016-08-25,138.17,133.33
2016-08-26,138.21,133.34
2016-08-29,137.97,132.99
2016-08-30,138.06,132.79
2016-08-31,137.51,132.635
2016-09-01,137.53,132.06
2016-09-02,136.92,132.015
2016-09-05,137.04,132.31
2016-09-06,137.23,132.3
2016-09-07,137.66,132.83
2016-09-08,137.73,132.79
2016-09-09,137.35,132.22
2016-09-12,136.57,131.555
2016-09-13,136.75,131.66
2016-09-19,136.31,131.41
2016-09-20,136.24,131.54
2016-09-21,136.47,131.32
2016-09-22,136.82,132.15
2016-09-23,137.02,132.26
2016-09-26,137.21,132.45
2016-09-27,137.23,132.34
2016-09-28,137.58,132.65
2016-09-29,137.29,132.89
2016-09-30,138.08,133.21
2016-10-04,137.68,132.75
2016-10-05,137.03,132.08
2016-10-06,136.88,131.79
2016-10-07,136.77,131.95
2016-10-10,136.86,131.6
2016-10-11,136.02,130.96
2016-10-12,135.92,131.32
2016-10-13,136.45,131.8
2016-10-14,136.25,131.65
2016-10-17,135.85,130.8
2016-10-18,135.85,131.05
2016-10-19,136.13,131.03
2016-10-20,135.81,131.03
2016-10-21,136.15,130.75
2016-10-24,135.57,131.17
2016-10-25,135.74,130.8
2016-10-26,135.68,130.65
2016-10-27,135.23,130.375
2016-10-28,134.7,129.65
2016-10-31,134.62,130.23
2016-11-01,134.59,129.68
2016-11-02,135.02,130.2
2016-11-03,135.15,130.3
2016-11-04,134.93,129.98
2016-11-07,134.52,129.89
2016-11-08,134.92,130.0
2016-11-09,135.71,130.6
2016-11-10,133.73,128.61
2016-11-11,133.47,127.45
2016-11-14,132.7,126.01
2016-11-15,132.7,126.35
2016-11-16,132.7,125.42
2016-11-17,132.7,126.38
2016-11-18,130.02,125.58
2016-11-21,130.14,125.53
2016-11-22,130.8,125.49
2016-11-23,130.04,125.54
2016-11-24,129.69,124.94
2016-11-25,129.06,124.93
2016-11-28,129.99,125.42
2016-11-29,130.02,125.355
2016-11-30,130.37,125.37
2016-12-01,129.43,124.8
2016-12-02,128.7,124.25
2016-12-05,129.3,125.09
2016-12-06,129.84,124.8
2016-12-07,129.61,124.92
2016-12-08,129.94,125.29
2016-12-09,129.3,124.8
2016-12-12,128.74,124.32
2016-12-13,129.26,124.87
2016-12-14,129.72,125.64
2016-12-15,129.07,124.93
2016-12-16,129.65,125.27
2016-12-19,129.72,125.12
2016-12-20,130.16,124.92
2016-12-21,130.07,125.69
2016-12-22,130.51,125.63
2016-12-23,130.7,125.55
2016-12-26,130.73,125.6
2016-12-27,130.59,125.53
2016-12-28,130.65,125.9
2016-12-29,131.42,125.99
2017-01-03,131.24,126.12
2017-01-04,131.12,125.77
2017-01-05,131.13,126.15
2017-01-06,131.34,125.75
2017-01-09,130.46,125.4
2017-01-10,130.68,125.72
2017-01-11,130.73,125.43
2017-01-12,131.15,126.25
2017-01-13,130.79,125.99
2017-01-16,130.65,125.67
2017-01-17,130.7,125.85
2017-01-18,130.83,125.56
2017-01-19,130.05,125.14
2017-01-20,130.35,125.5
2017-01-23,130.9,125.56
2017-01-24,130.96,125.84
2017-01-25,130.66,125.51
2017-01-26,129.97,124.87
2017-01-31,130.09,125.26
2017-02-01,130.13,125.09
2017-02-02,130.21,125.295
2017-02-03,130.06,125.0
2017-02-06,130.37,125.22
2017-02-07,130.65,125.38
2017-02-08,130.47,125.55
2017-02-09,130.8,125.42
2017-02-10,130.28,125.4
2017-02-13,130.4,125.3
2017-02-14,130.23,125.55
2017-02-15,130.31,125.35
2017-02-16,130.53,125.45
2017-02-17,130.58,125.49
2017-02-20,130.52,125.0
2017-02-21,129.97,124.82
2017-02-22,129.99,124.4
2017-02-23,129.72,124.88
2017-02-24,130.23,125.13
2017-02-27,130.46,125.3
2017-02-28,130.21,125.31
2017-03-02,129.68,124.65
2017-03-03,129.63,124.6
2017-03-06,129.42,124.4
2017-03-07,129.0,123.6
2017-03-08,128.76,123.92
2017-03-09,128.72,123.66
2017-03-10,128.45,123.7
2017-03-13,128.8,124.0
2017-03-14,128.89,124.01
2017-03-15,128.94,124.3
2017-03-16,130.09,125.24
2017-03-17,130.25,125.33
2017-03-20,130.11,125.1
2017-03-21,129.81,124.81
2017-03-22,129.89,125.31
2017-03-23,129.86,125.25
2017-03-24,129.75,124.91
2017-03-27,129.74,125.34
2017-03-28,129.85,125.2
2017-03-29,129.64,125.15
2017-03-30,129.86,124.97
2017-03-31,129.6,124.9
2017-04-03,129.66,125.1
2017-04-04,130.09,125.45
2017-04-05,130.14,125.46
2017-04-06,130.25,124.92
2017-04-07,129.77,124.73
2017-04-10,129.31,124.22
2017-04-11,128.9,124.8
2017-04-12,129.38,124.72
2017-04-13,129.9,125.01
2017-04-14,129.77,124.95
2017-04-17,129.9,125.04
2017-04-18,129.73,125.15
2017-04-19,130.27,125.39
2017-04-20,130.16,125.46
2017-04-21,130.08,125.22
2017-04-24,129.46,124.84
2017-04-25,129.51,124.94
2017-04-26,129.36,124.87
2017-04-27,129.62,124.9
2017-04-28,129.61,124.94
2017-05-02,129.41,124.5
2017-05-04,129.13,124.8
2017-05-08,129.28,124.515
2017-05-10,128.78,124.045
2017-05-11,128.43,123.77
2017-05-12,128.47,123.885
2017-05-15,128.9,123.97
2017-05-16,128.81,124.095
2017-05-17,128.94,124.305
2017-05-18,129.46,124.775
2017-05-19,129.41,124.65
2017-05-22,128.95,124.28
2017-05-23,129.29,124.6
2017-05-24,129.0,124.4
2017-05-25,129.12,124.65
2017-05-26,129.27,124.73
2017-05-29,129.27,124.66
2017-05-30,129.27,124.92
2017-05-31,129.27,124.89
2017-06-01,129.27,125.05
2017-06-02,129.27,125.14
2017-06-05,129.27,125.43
2017-06-06,129.27,124.585
2017-06-07,129.27,125.6
2017-06-08,129.27,125.47
2017-06-09,130.16,125.465
2017-06-12,129.81,124.91
2017-06-13,129.87,125.33
2017-06-14,129.89,125.46
2017-06-15,130.67,125.83
2017-06-16,130.37,125.4
2017-06-19,130.22,125.5
2017-06-20,129.83,125.39
2017-06-21,129.82,125.45
2017-06-22,129.81,125.45
2017-06-23,129.69,125.46
2017-06-26,129.9,125.55
2017-06-27,129.9,125.63
2017-06-28,129.38,124.95
2017-06-29,129.12,124.81
2017-06-30,128.96,124.61
2017-07-03,128.7,124.45
2017-07-04,128.41,124.05
2017-07-05,128.36,123.95
2017-07-06,128.27,124.035
2017-07-10,127.86,123.9
2017-07-11,128.24,123.96
2017-07-12,128.28,124.0
2017-07-13,128.52,124.235
2017-07-14,128.51,124.225
2017-07-17,128.57,124.115
2017-07-18,128.39,124.265
2017-07-19,128.7,124.24
2017-07-20,128.77,124.47
2017-07-21,128.77,124.475
2017-07-24,129.01,124.705
2017-07-25,128.87,124.74
2017-07-26,128.69,124.395
2017-07-28,128.97,124.665
2017-07-31,128.84,124.545
2017-08-01,128.76,124.285
2017-08-02,128.67,124.375
2017-08-07,128.37,124.085
2017-08-08,128.33,124.045
2017-08-09,127.7,123.52
2017-08-10,127.96,123.69
2017-08-11,128.18,123.9
2017-08-14,128.33,123.86
2017-08-16,127.85,123.585
2017-08-21,128.05,123.78
2017-08-22,128.14,123.865
2017-08-23,128.15,123.875
2017-08-25,128.67,124.375
2017-08-28,128.73,124.435
2017-08-29,128.64,124.345
2017-09-01,128.59,124.295
2017-09-04,128.21,123.935
2017-09-05,128.06,123.785
2017-09-06,128.52,124.235
2017-09-11,128.8,124.505
2017-09-12,128.78,124.485
2017-09-13,128.82,124.525
2017-09-14,,
2017-09-15,128.89,124.52
2017-09-19,128.13,123.855
2017-09-20,127.27,123.685
2017-09-22,127.38,123.795
2017-09-25,127.58,123.975
2017-09-26,127.3,123.715
2017-09-27,126.83,123.255
2017-10-10,125.91,122.42
2017-10-11,126.02,122.43
2017-10-12,126.22,122.85
2017-10-13,126.42,122.76
2017-10-16,126.23,122.64
2017-10-17,126.37,122.68
2017-10-18,126.3,122.74
2017-10-19,125.92,122.35
2017-10-20,125.32,121.88
2017-10-23,125.69,122.07
2017-10-24,125.55,122.09
2017-10-25,125.26,121.62
2017-10-26,124.84,121.16
2017-10-27,124.31,121.3
2017-10-30,125.18,121.46
2017-10-31,124.65,120.87
2017-11-01,124.3,121.16
2017-11-02,124.97,121.45
2017-11-03,125.21,121.37
2017-11-06,124.96,121.19
2017-11-07,124.75,121.35
2017-11-08,124.93,121.49
2017-11-09,124.91,121.39
2017-11-10,124.61,121.1
2017-11-13,124.34,120.94
2017-11-14,124.43,120.73
2017-11-15,124.36,121.19
2017-11-16,124.68,121.17
2017-11-17,124.66,121.14
2017-11-20,124.72,121.42
2017-11-21,124.93,121.48
